item_id,developer,genre
679590.0,CyberLink,Photo Editing
679590.0,CyberLink,Software Training
679590.0,CyberLink,Utilities
679590.0,CyberLink,Video Production
637768.0,Ubisoft - San Francisco,Casual
637768.0,Ubisoft - San Francisco,Simulation
637769.0,Ubisoft - San Francisco,Casual
637769.0,Ubisoft - San Francisco,Simulation
355180.0,Hoobalugalar_X,Action
355180.0,Hoobalugalar_X,Free to Play
736050.0,baKno Games,Casual
736050.0,baKno Games,Indie
647760.0,"KUMA, LLC",Action
647760.0,"KUMA, LLC",Adventure
647760.0,"KUMA, LLC",Free to Play
647760.0,"KUMA, LLC",Indie
664850.0,"General Arcade,Abstraction Games",Adventure
728180.0,"KUMA, LLC",Action
728180.0,"KUMA, LLC",Adventure
728180.0,"KUMA, LLC",Free to Play
728180.0,"KUMA, LLC",Indie
617410.0,"KUMA, LLC",Action
617410.0,"KUMA, LLC",Adventure
617410.0,"KUMA, LLC",Free to Play
718370.0,CUTE ANIME GIRLS,Casual
718370.0,CUTE ANIME GIRLS,Indie
719830.0,Vitaly Titov,Adventure
719830.0,Vitaly Titov,Indie
719830.0,Vitaly Titov,Racing
719830.0,Vitaly Titov,Simulation
719830.0,Vitaly Titov,Early Access
742730.0,Albatros Softworks,Casual
742730.0,Albatros Softworks,Strategy
675010.0,Saber Interactive,Simulation
713700.0,Albatros Softworks,Casual
713700.0,Albatros Softworks,Strategy
661280.0,Hidden Achievement LLC,Casual
661280.0,Hidden Achievement LLC,Indie
661280.0,Hidden Achievement LLC,Strategy
661310.0,Hidden Achievement LLC,Casual
661310.0,Hidden Achievement LLC,Indie
661310.0,Hidden Achievement LLC,Strategy
742310.0,Corrosive Studios LLC,Action
742310.0,Corrosive Studios LLC,Adventure
742310.0,Corrosive Studios LLC,Indie
742310.0,Corrosive Studios LLC,RPG
742310.0,Corrosive Studios LLC,Simulation
742310.0,Corrosive Studios LLC,Strategy
661311.0,Hidden Achievement LLC,Casual
661311.0,Hidden Achievement LLC,Indie
661311.0,Hidden Achievement LLC,Strategy
661312.0,Hidden Achievement LLC,Casual
661312.0,Hidden Achievement LLC,Indie
661312.0,Hidden Achievement LLC,Strategy
661313.0,Hidden Achievement LLC,Casual
661313.0,Hidden Achievement LLC,Indie
661313.0,Hidden Achievement LLC,Strategy
738980.0,Vulgat,Adventure
738980.0,Vulgat,Indie
738980.0,Vulgat,RPG
738980.0,Vulgat,Strategy
626170.0,Embryo,Action
626170.0,Embryo,Adventure
626170.0,Embryo,Indie
655270.0,Minor Key Games,Adventure
655270.0,Minor Key Games,Casual
655270.0,Minor Key Games,Indie
658440.0,Brandon Gallo,Action
658440.0,Brandon Gallo,Early Access
726430.0,"Nikkatsu Corporation,mebius",Adventure
726430.0,"Nikkatsu Corporation,mebius",Indie
527150.0,Alec Smith,Action
527150.0,Alec Smith,Indie
650240.0,FURYU Corporation,RPG
650240.0,FURYU Corporation,Strategy
650242.0,FURYU Corporation,RPG
650242.0,FURYU Corporation,Strategy
650243.0,FURYU Corporation,RPG
650243.0,FURYU Corporation,Strategy
650241.0,FURYU Corporation,RPG
650241.0,FURYU Corporation,Strategy
705210.0,Simon Blasen,Action
705210.0,Simon Blasen,Casual
705210.0,Simon Blasen,Indie
705210.0,Simon Blasen,Racing
635030.0,Cats Who Play,Indie
635030.0,Cats Who Play,Strategy
564792.0,Ubisoft San Francisco,RPG
718220.0,BJGameInd,Indie
726030.0,LinQ,Casual
726030.0,LinQ,Indie
726030.0,LinQ,Simulation
726030.0,LinQ,Strategy
727340.0,Fluffex Studios,Adventure
727340.0,Fluffex Studios,Indie
742320.0,Fasold Games,Adventure
742320.0,Fasold Games,RPG
740060.0,Nicola Mari,Action
740060.0,Nicola Mari,Adventure
735680.0,Luke Cripps,Adventure
735680.0,Luke Cripps,Indie
735680.0,Luke Cripps,RPG
733190.0,Verymax,Casual
733190.0,Verymax,Indie
727910.0,Interactive Gaming Studios,Adventure
727910.0,Interactive Gaming Studios,Simulation
688400.0,Sticky Studios,Action
688400.0,Sticky Studios,Casual
688400.0,Sticky Studios,Strategy
731180.0,Andrew Rodenhiser,Free to Play
731180.0,Andrew Rodenhiser,Indie
709520.0,FlatCircle,Action
709520.0,FlatCircle,Casual
709520.0,FlatCircle,Indie
732980.0,FomoonSoft,Action
732980.0,FomoonSoft,Indie
732980.0,FomoonSoft,Early Access
732150.0,Nedodnb,Action
732150.0,Nedodnb,Adventure
732150.0,Nedodnb,Indie
713940.0,Blaster Games Studio,Action
713940.0,Blaster Games Studio,Indie
626600.0,FURYU Corporation,RPG
626600.0,FURYU Corporation,Strategy
738880.0,Initiative Games,Action
738880.0,Initiative Games,Early Access
650230.0,FURYU Coporation,RPG
650230.0,FURYU Coporation,Strategy
734010.0,Recreat4,Adventure
734010.0,Recreat4,Indie
603060.0,Dosane Games,Action
603060.0,Dosane Games,Adventure
603060.0,Dosane Games,Casual
603060.0,Dosane Games,RPG
706010.0,Dynasty Interactive Ltd,Action
706010.0,Dynasty Interactive Ltd,Casual
706010.0,Dynasty Interactive Ltd,Indie
706010.0,Dynasty Interactive Ltd,RPG
706010.0,Dynasty Interactive Ltd,Strategy
706010.0,Dynasty Interactive Ltd,Early Access
740960.0,致意,Adventure
740960.0,致意,Indie
744640.0,Reflect Studios,Indie
744640.0,Reflect Studios,Simulation
705250.0,Cuveet Story,Casual
705250.0,Cuveet Story,Indie
726040.0,WhiteNutGames,Casual
726040.0,WhiteNutGames,Indie
742430.0,"Rostrum Studio,柳知萧",Adventure
742430.0,"Rostrum Studio,柳知萧",Indie
629610.0,Red Rock Softworks,Indie
629610.0,Red Rock Softworks,RPG
629610.0,Red Rock Softworks,Strategy
729170.0,TSS Studio,Action
729170.0,TSS Studio,Casual
729170.0,TSS Studio,Indie
729170.0,TSS Studio,Simulation
710540.0,Alexey Volonsky,Action
710540.0,Alexey Volonsky,Indie
710540.0,Alexey Volonsky,Racing
710540.0,Alexey Volonsky,Simulation
710540.0,Alexey Volonsky,Early Access
613800.0,"KUMA, LLC",Action
613800.0,"KUMA, LLC",Adventure
613800.0,"KUMA, LLC",Free to Play
613800.0,"KUMA, LLC",Indie
692090.0,Indie970,Indie
730120.0,Steedie,Casual
730120.0,Steedie,Indie
730120.0,Steedie,Simulation
730120.0,Steedie,Strategy
738680.0,Classroom Graffiti Productions,Adventure
586270.0,Starodymov,Action
586270.0,Starodymov,Casual
586270.0,Starodymov,Indie
586270.0,Starodymov,Simulation
586280.0,Starodymov,Action
586280.0,Starodymov,Adventure
586280.0,Starodymov,Casual
586280.0,Starodymov,Indie
731770.0,Bristol Street Studios,Adventure
731770.0,Bristol Street Studios,Free to Play
731770.0,Bristol Street Studios,Indie
730030.0,OnFire Games,Casual
591985.0,Fishing Planet LLC,Free to Play
591985.0,Fishing Planet LLC,Massively Multiplayer
591985.0,Fishing Planet LLC,Simulation
591985.0,Fishing Planet LLC,Sports
662330.0,EHTechnology,Adventure
662330.0,EHTechnology,Casual
662330.0,EHTechnology,Indie
726020.0,Quantized Bit,Action
726020.0,Quantized Bit,Indie
728930.0,Runner Duck,Simulation
728930.0,Runner Duck,Strategy
721720.0,Battle of Crete Development Team,Action
721720.0,Battle of Crete Development Team,Free to Play
721720.0,Battle of Crete Development Team,Strategy
717670.0,"Agency Principle,Purple Pwny Studios",Indie
740050.0,Crytek,Action
740050.0,Crytek,Free to Play
740050.0,Crytek,Massively Multiplayer
744930.0,AMPLITUDE Studios,Adventure
744930.0,AMPLITUDE Studios,Indie
744930.0,AMPLITUDE Studios,RPG
744930.0,AMPLITUDE Studios,Strategy
735330.0,"Bedtime Digital Games,Stöj Snak",Action
735330.0,"Bedtime Digital Games,Stöj Snak",Adventure
735330.0,"Bedtime Digital Games,Stöj Snak",Indie
582160.0,Ubisoft Montreal,Action
582160.0,Ubisoft Montreal,Adventure
582160.0,Ubisoft Montreal,RPG
741320.0,拉貢拉斯找金粒,Action
741320.0,拉貢拉斯找金粒,Free to Play
741320.0,拉貢拉斯找金粒,Indie
741320.0,拉貢拉斯找金粒,Early Access
727860.0,Little Smart Planet,Casual
727860.0,Little Smart Planet,Indie
727860.0,Little Smart Planet,Massively Multiplayer
727860.0,Little Smart Planet,Strategy
660860.0,ARdigitC,Action
660860.0,ARdigitC,Casual
732090.0,ARGames,Adventure
732090.0,ARGames,Indie
736610.0,magnussoft,Action
736610.0,magnussoft,Casual
736610.0,magnussoft,Strategy
744310.0,Boogygames Studios,Adventure
744310.0,Boogygames Studios,Casual
744310.0,Boogygames Studios,Indie
744310.0,Boogygames Studios,Strategy
692050.0,Eko Software,Sports
627450.0,Eko Software,Sports
607890.0,AQURIA,Action
607890.0,AQURIA,Adventure
607890.0,AQURIA,Casual
607890.0,AQURIA,RPG
720250.0,Reflect Studios,Indie
720250.0,Reflect Studios,Simulation
720250.0,Reflect Studios,Strategy
729580.0,Malzbie Games,Casual
729580.0,Malzbie Games,Free to Play
729580.0,Malzbie Games,Indie
729580.0,Malzbie Games,Simulation
729580.0,Malzbie Games,Sports
693950.0,AMG GAMES,Action
675990.0,Mutant Entertainment Studios,Casual
675990.0,Mutant Entertainment Studios,Indie
675990.0,Mutant Entertainment Studios,RPG
719010.0,"Strata Mixed Reality, Inc.",Animation &amp; Modeling
719010.0,"Strata Mixed Reality, Inc.",Design &amp; Illustration
734740.0,Orange_Juice,Indie
734740.0,Orange_Juice,Strategy
739700.0,"conradproteus,cavalie_ro",Adventure
739700.0,"conradproteus,cavalie_ro",Simulation
743520.0,Boogygames Studios,Adventure
743520.0,Boogygames Studios,Casual
743520.0,Boogygames Studios,Indie
743520.0,Boogygames Studios,Strategy
497800.0,Vulgat,Adventure
497800.0,Vulgat,Indie
497800.0,Vulgat,RPG
497800.0,Vulgat,Strategy
740700.0,Boogygames Studios,Adventure
740700.0,Boogygames Studios,Casual
740700.0,Boogygames Studios,Indie
740700.0,Boogygames Studios,Sports
740700.0,Boogygames Studios,Strategy
726190.0,Trendy Entertainment,Action
726190.0,Trendy Entertainment,Free to Play
726190.0,Trendy Entertainment,Indie
726190.0,Trendy Entertainment,RPG
726190.0,Trendy Entertainment,Strategy
702540.0,Red Hook Studios,Indie
702540.0,Red Hook Studios,RPG
702540.0,Red Hook Studios,Strategy
716070.0,Smokey Moose Games,Casual
716070.0,Smokey Moose Games,Indie
735000.0,"IllFonic, LLC.",Action
723890.0,Maggese,Casual
723890.0,Maggese,Indie
723890.0,Maggese,Simulation
737990.0,IllFonic,Action
723460.0,Kaia Studios,Action
723460.0,Kaia Studios,Indie
742150.0,Choice of Games,Adventure
742150.0,Choice of Games,Indie
742150.0,Choice of Games,RPG
713630.0,"SmiteWorks USA, LLC",Indie
713630.0,"SmiteWorks USA, LLC",RPG
713630.0,"SmiteWorks USA, LLC",Strategy
705830.0,深圳市云宙多媒体,Video Production
707920.0,Mugle Studio,Adventure
707920.0,Mugle Studio,Casual
707920.0,Mugle Studio,Indie
502780.0,NewHopeGames,Adventure
502780.0,NewHopeGames,Indie
652190.0,Shawn Hitchcock,Action
652190.0,Shawn Hitchcock,Adventure
652190.0,Shawn Hitchcock,Indie
652190.0,Shawn Hitchcock,Simulation
652190.0,Shawn Hitchcock,Strategy
645690.0,Fantasia Studio,Adventure
645690.0,Fantasia Studio,Indie
645690.0,Fantasia Studio,RPG
735370.0,IObit,Utilities
592472.0,Musopia,Casual
592472.0,Musopia,Indie
592472.0,Musopia,Simulation
592473.0,Musopia,Casual
592473.0,Musopia,Indie
592473.0,Musopia,Simulation
592471.0,Musopia,Casual
592471.0,Musopia,Indie
592471.0,Musopia,Simulation
565353.0,Musopia,Casual
565353.0,Musopia,Indie
565353.0,Musopia,Simulation
592470.0,Musopia,Casual
592470.0,Musopia,Indie
592470.0,Musopia,Simulation
592474.0,Musopia,Casual
592474.0,Musopia,Indie
592474.0,Musopia,Simulation
732840.0,"Metal Fox,Nullysun Studio",Adventure
732840.0,"Metal Fox,Nullysun Studio",Indie
712730.0,Kaigan Games OÜ,Adventure
712730.0,Kaigan Games OÜ,Indie
712730.0,Kaigan Games OÜ,Simulation
734810.0,"AllSol,Unknown Hero",Adventure
734810.0,"AllSol,Unknown Hero",Indie
580660.0,Zen Studios,Casual
580660.0,Zen Studios,Indie
580660.0,Zen Studios,Sports
721420.0,Artur Rezende,Casual
721420.0,Artur Rezende,Indie
733490.0,"SmiteWorks USA, LLC",Indie
733490.0,"SmiteWorks USA, LLC",RPG
733490.0,"SmiteWorks USA, LLC",Strategy
741180.0,"SmiteWorks USA, LLC",Indie
741180.0,"SmiteWorks USA, LLC",RPG
741180.0,"SmiteWorks USA, LLC",Strategy
742780.0,"SmiteWorks USA, LLC",Indie
742780.0,"SmiteWorks USA, LLC",RPG
742780.0,"SmiteWorks USA, LLC",Strategy
695870.0,"SmiteWorks USA, LLC",Indie
695870.0,"SmiteWorks USA, LLC",RPG
695870.0,"SmiteWorks USA, LLC",Strategy
742810.0,"SmiteWorks USA, LLC",Indie
742810.0,"SmiteWorks USA, LLC",RPG
742810.0,"SmiteWorks USA, LLC",Strategy
630310.0,WayForward,Action
630310.0,WayForward,Adventure
740020.0,Dischan Media,Casual
740020.0,Dischan Media,Indie
726120.0,For Kids,Adventure
726120.0,For Kids,Casual
726120.0,For Kids,Indie
726120.0,For Kids,RPG
625980.0,"Nippon Ichi Software, Inc.",Adventure
625980.0,"Nippon Ichi Software, Inc.",Strategy
711860.0,"Nippon Ichi Software, Inc.",Adventure
711860.0,"Nippon Ichi Software, Inc.",Strategy
731020.0,"SmiteWorks USA, LLC",Indie
731020.0,"SmiteWorks USA, LLC",RPG
731020.0,"SmiteWorks USA, LLC",Strategy
673430.0,Rainbow Games,Casual
673430.0,Rainbow Games,Free to Play
705950.0,4 I Lab,Action
705950.0,4 I Lab,Indie
705950.0,4 I Lab,Simulation
729930.0,Deep Shadows Games,Adventure
729930.0,Deep Shadows Games,Casual
729360.0,"SmiteWorks USA, LLC",Indie
729360.0,"SmiteWorks USA, LLC",RPG
729360.0,"SmiteWorks USA, LLC",Strategy
701290.0,IP Izmailov Vladimir Yurievich,Casual
701290.0,IP Izmailov Vladimir Yurievich,Indie
731870.0,Light Soft,Casual
731870.0,Light Soft,Indie
731870.0,Light Soft,Strategy
717330.0,Dnovel,Action
717330.0,Dnovel,Adventure
717330.0,Dnovel,Casual
717330.0,Dnovel,Indie
717330.0,Dnovel,Early Access
711110.0,SlyGames,Casual
711110.0,SlyGames,Indie
727730.0,Kowai Sugoi Studios,Adventure
727730.0,Kowai Sugoi Studios,Indie
724600.0,Games By Nemiz,Action
724600.0,Games By Nemiz,Indie
703920.0,Snkl Studio,Casual
703920.0,Snkl Studio,Indie
741020.0,ByNia,Casual
741020.0,ByNia,Indie
731580.0,PinkySwear,Action
731580.0,PinkySwear,Adventure
731580.0,PinkySwear,Casual
731580.0,PinkySwear,Indie
617590.0,Corrosive Studios LLC,Action
617590.0,Corrosive Studios LLC,Adventure
617590.0,Corrosive Studios LLC,Indie
617590.0,Corrosive Studios LLC,Early Access
724130.0,DreamRoad Productions,Action
724130.0,DreamRoad Productions,Casual
724130.0,DreamRoad Productions,Indie
734230.0,PinkySwear,Action
734230.0,PinkySwear,Adventure
734230.0,PinkySwear,Casual
734230.0,PinkySwear,Indie
701710.0,Corrosive Studios LLC,Action
701710.0,Corrosive Studios LLC,Adventure
701710.0,Corrosive Studios LLC,Indie
646900.0,Corrosive Studios LLC,Action
646900.0,Corrosive Studios LLC,Adventure
646900.0,Corrosive Studios LLC,Indie
646900.0,Corrosive Studios LLC,RPG
619120.0,Corrosive Studios LLC,Action
619120.0,Corrosive Studios LLC,Adventure
619120.0,Corrosive Studios LLC,Indie
741660.0,Spicy Gyro Games,Action
741660.0,Spicy Gyro Games,Indie
703620.0,Spicy Gyro Games,Action
703620.0,Spicy Gyro Games,Indie
728420.0,ExperaGameStudio,Adventure
728420.0,ExperaGameStudio,Indie
331870.0,Forgotten Key,Adventure
331870.0,Forgotten Key,Indie
673400.0,Vicabo GmbH,Design &amp; Illustration
725490.0,DolpGames,Action
725490.0,DolpGames,Adventure
725490.0,DolpGames,Indie
721380.0,Sacada,Casual
721380.0,Sacada,Indie
721380.0,Sacada,Strategy
734120.0,Aetheric Games,Adventure
734120.0,Aetheric Games,Indie
588080.0,Recotechnology S.L.,Strategy
732100.0,O.P. Games,Indie
598820.0,GAMESinFLAMES,Free to Play
598820.0,GAMESinFLAMES,Simulation
598820.0,GAMESinFLAMES,Strategy
646150.0,Winter Wolves,Simulation
646150.0,Winter Wolves,Sports
646150.0,Winter Wolves,Strategy
691450.0,sen,Adventure
691450.0,sen,Casual
691450.0,sen,Indie
658990.0,Damp Gnat,Action
658990.0,Damp Gnat,Adventure
658990.0,Damp Gnat,Indie
728460.0,Monster Games,Racing
728461.0,Monster Games,Racing
728462.0,Monster Games,Racing
625820.0,Monkeynetics,Indie
625820.0,Monkeynetics,RPG
625820.0,Monkeynetics,Strategy
728463.0,Monster Games,Racing
718710.0,WarfareSims,Simulation
718710.0,WarfareSims,Strategy
732410.0,WEBZEN Inc.,Action
732410.0,WEBZEN Inc.,Adventure
732410.0,WEBZEN Inc.,Free to Play
732410.0,WEBZEN Inc.,Massively Multiplayer
732410.0,WEBZEN Inc.,RPG
415170.0,Mahdi Bahrami,Indie
739620.0,DL Softworks,Action
739620.0,DL Softworks,Adventure
739620.0,DL Softworks,Casual
739620.0,DL Softworks,Indie
739620.0,DL Softworks,Strategy
727220.0,SimProse Studios,Adventure
727220.0,SimProse Studios,Casual
727220.0,SimProse Studios,RPG
591984.0,Fishing Planet LLC,Free to Play
591984.0,Fishing Planet LLC,Massively Multiplayer
591984.0,Fishing Planet LLC,Simulation
591984.0,Fishing Planet LLC,Sports
727320.0,RewindApp,Action
727320.0,RewindApp,Indie
661830.0,"Live in the Game, LLC Self",Action
661830.0,"Live in the Game, LLC Self",Casual
661830.0,"Live in the Game, LLC Self",Free to Play
661830.0,"Live in the Game, LLC Self",Indie
738870.0,Slikey Games,Action
738870.0,Slikey Games,Adventure
738870.0,Slikey Games,Casual
738870.0,Slikey Games,Indie
726520.0,Afterthought Studios,Casual
726520.0,Afterthought Studios,Indie
726520.0,Afterthought Studios,Simulation
658160.0,Slikey Games,Action
658160.0,Slikey Games,Adventure
658160.0,Slikey Games,Casual
658160.0,Slikey Games,Indie
650690.0,GotW Studio,Adventure
650690.0,GotW Studio,Casual
650690.0,GotW Studio,Indie
650690.0,GotW Studio,Simulation
727590.0,Sergej110,Action
727590.0,Sergej110,Casual
727590.0,Sergej110,Indie
672680.0,Bytro Labs GmbH,Free to Play
672680.0,Bytro Labs GmbH,Massively Multiplayer
672680.0,Bytro Labs GmbH,Simulation
672680.0,Bytro Labs GmbH,Strategy
703270.0,Zloy Krot Studio,Casual
703270.0,Zloy Krot Studio,Indie
725400.0,"38,9_Degrees",Action
725400.0,"38,9_Degrees",Casual
717020.0,Mythic Chest,Adventure
717020.0,Mythic Chest,Indie
717020.0,Mythic Chest,Simulation
717020.0,Mythic Chest,Strategy
717020.0,Mythic Chest,Early Access
588120.0,"db.works,Vetron",Casual
588120.0,"db.works,Vetron",Indie
588120.0,"db.works,Vetron",Massively Multiplayer
588120.0,"db.works,Vetron",Simulation
588120.0,"db.works,Vetron",Early Access
568460.0,RigidCore Games,Adventure
568460.0,RigidCore Games,Casual
568460.0,RigidCore Games,Indie
545830.0,Far Mills,Casual
545830.0,Far Mills,Indie
545830.0,Far Mills,Simulation
545830.0,Far Mills,Strategy
732280.0,SmartHart Games,Adventure
732280.0,SmartHart Games,Indie
740950.0,Kezarus,Action
740950.0,Kezarus,Casual
740950.0,Kezarus,Indie
703540.0,Valut,Casual
703540.0,Valut,Indie
741090.0,Boogygames Studios,Adventure
741090.0,Boogygames Studios,Casual
741090.0,Boogygames Studios,Indie
741090.0,Boogygames Studios,Strategy
738940.0,Echo607,Adventure
738940.0,Echo607,Indie
738940.0,Echo607,RPG
717720.0,Xatrix Entertainment,Action
717720.0,Xatrix Entertainment,Adventure
717720.0,Xatrix Entertainment,Strategy
676340.0,Colin Stoddart,Adventure
676340.0,Colin Stoddart,Indie
676340.0,Colin Stoddart,RPG
721950.0,marutigames,Action
730850.0,Colorspace Studio,Adventure
730850.0,Colorspace Studio,Casual
730850.0,Colorspace Studio,Indie
739460.0,Boogygames Studios,Adventure
739460.0,Boogygames Studios,Casual
739460.0,Boogygames Studios,Indie
739460.0,Boogygames Studios,Sports
739460.0,Boogygames Studios,Strategy
724570.0,XoDupo,Casual
724570.0,XoDupo,Indie
695600.0,Poking Water Games,Indie
695600.0,Poking Water Games,RPG
695600.0,Poking Water Games,Simulation
695600.0,Poking Water Games,Early Access
727200.0,Rocket Monster Games,Casual
727200.0,Rocket Monster Games,Indie
727200.0,Rocket Monster Games,Strategy
722050.0,Josh Tam Universe,Action
722050.0,Josh Tam Universe,Casual
722050.0,Josh Tam Universe,Indie
722050.0,Josh Tam Universe,Racing
699830.0,Flying Rain,Indie
722910.0,APGal,Casual
664510.0,Game Soup LLC,Action
664510.0,Game Soup LLC,Indie
722670.0,Wang Wenxi,Indie
722670.0,Wang Wenxi,Simulation
722670.0,Wang Wenxi,Strategy
722670.0,Wang Wenxi,Early Access
576614.0,BurstRay Games,Adventure
576614.0,BurstRay Games,Casual
576614.0,BurstRay Games,Indie
713370.0,Yorozu,Action
713370.0,Yorozu,Casual
713370.0,Yorozu,Indie
720600.0,ThinkVirtual,Casual
736750.0,CreativeForge Games,Adventure
736750.0,CreativeForge Games,Indie
736750.0,CreativeForge Games,RPG
736750.0,CreativeForge Games,Strategy
714170.0,Triangle Studios,Simulation
573680.0,Triangle Studios,Simulation
693670.0,Brutal Muse Studio,Action
693670.0,Brutal Muse Studio,Indie
693670.0,Brutal Muse Studio,Strategy
725410.0,Echo607,Adventure
725410.0,Echo607,Indie
725410.0,Echo607,RPG
717490.0,Red Dot Games,Racing
717490.0,Red Dot Games,Simulation
652000.0,Quantum Productions,Action
652000.0,Quantum Productions,Indie
652000.0,Quantum Productions,Strategy
693030.0,"Yan Sokalau,Dropout Games",Adventure
693030.0,"Yan Sokalau,Dropout Games",Casual
693030.0,"Yan Sokalau,Dropout Games",Indie
636690.0,Combo Breaker,Action
636690.0,Combo Breaker,Indie
636690.0,Combo Breaker,Sports
636690.0,Combo Breaker,Early Access
722090.0,Bacq Stellan,Action
722090.0,Bacq Stellan,Casual
722090.0,Bacq Stellan,Indie
731850.0,"SmiteWorks USA, LLC",Indie
731850.0,"SmiteWorks USA, LLC",RPG
731850.0,"SmiteWorks USA, LLC",Strategy
619800.0,Bitmap Bureau,Action
619800.0,Bitmap Bureau,Indie
722080.0,Bacq Stellan,Action
722080.0,Bacq Stellan,Casual
722080.0,Bacq Stellan,Indie
708800.0,Uncle Frost Team,Action
708800.0,Uncle Frost Team,Indie
721711.0,no.real,Adventure
721711.0,no.real,Casual
721711.0,no.real,Indie
721710.0,no.real,Adventure
721710.0,no.real,Casual
721710.0,no.real,Indie
736100.0,Creability,Indie
574962.0,Strategiae,Indie
574962.0,Strategiae,Strategy
718040.0,LoadUpGames.com,Action
556780.0,Francesco Pellaco,Action
556780.0,Francesco Pellaco,Casual
556780.0,Francesco Pellaco,Indie
680760.0,JoyBits Ltd.,Casual
680760.0,JoyBits Ltd.,Indie
680760.0,JoyBits Ltd.,Simulation
731080.0,Magic Pixel Kft.,Action
731080.0,Magic Pixel Kft.,Casual
731080.0,Magic Pixel Kft.,Free to Play
731080.0,Magic Pixel Kft.,Indie
731080.0,Magic Pixel Kft.,Simulation
731080.0,Magic Pixel Kft.,Sports
710880.0,Clear Light Games,Indie
710880.0,Clear Light Games,Strategy
729960.0,Daily Magic Productions,Adventure
729960.0,Daily Magic Productions,Casual
713070.0,Light Shock Software s.n.c,Action
600230.0,Energize Labs Inc.,Action
600230.0,Energize Labs Inc.,Indie
720640.0,Tordrix Games,Adventure
720640.0,Tordrix Games,Indie
606080.0,Kite Games,Strategy
723750.0,Mihai Morosanu,Action
723750.0,Mihai Morosanu,Casual
723750.0,Mihai Morosanu,Indie
613470.0,Studio Fizbin,Adventure
613470.0,Studio Fizbin,Indie
675870.0,Bence Sipka,Action
675870.0,Bence Sipka,Indie
729570.0,REMIMORY,Action
729570.0,REMIMORY,Casual
729570.0,REMIMORY,Indie
737350.0,"SmiteWorks USA, LLC",Indie
737350.0,"SmiteWorks USA, LLC",RPG
737350.0,"SmiteWorks USA, LLC",Strategy
728302.0,373vFS Greg,Simulation
738140.0,"SmiteWorks USA, LLC",Indie
738140.0,"SmiteWorks USA, LLC",RPG
738140.0,"SmiteWorks USA, LLC",Strategy
729230.0,Huge Calf Studios,Casual
729230.0,Huge Calf Studios,Indie
729230.0,Huge Calf Studios,Simulation
738110.0,"SmiteWorks USA, LLC",Indie
738110.0,"SmiteWorks USA, LLC",RPG
738110.0,"SmiteWorks USA, LLC",Strategy
700570.0,B2Expand,Free to Play
700570.0,B2Expand,Indie
700570.0,B2Expand,Strategy
700570.0,B2Expand,Early Access
738240.0,"SmiteWorks USA, LLC",Indie
738240.0,"SmiteWorks USA, LLC",RPG
738240.0,"SmiteWorks USA, LLC",Strategy
700270.0,"Dataweb, Inc.",Action
700270.0,"Dataweb, Inc.",Indie
700270.0,"Dataweb, Inc.",Early Access
591986.0,Fishing Planet LLC,Free to Play
591986.0,Fishing Planet LLC,Massively Multiplayer
591986.0,Fishing Planet LLC,Simulation
591986.0,Fishing Planet LLC,Sports
731750.0,SC Jogos,Action
731750.0,SC Jogos,Adventure
731750.0,SC Jogos,Casual
731750.0,SC Jogos,Indie
731750.0,SC Jogos,Simulation
726230.0,Choice of Games,Adventure
726230.0,Choice of Games,Indie
726230.0,Choice of Games,RPG
645401.0,Firaxis,Strategy
610840.0,Stas Shostak,Action
610840.0,Stas Shostak,Indie
596520.0,"Mute Canary,Mauvesic",Action
596520.0,"Mute Canary,Mauvesic",Adventure
596520.0,"Mute Canary,Mauvesic",Indie
722990.0,GoldenGod Games,Casual
722990.0,GoldenGod Games,Indie
722990.0,GoldenGod Games,RPG
722990.0,GoldenGod Games,Strategy
727110.0,Firestorm Entertainment,Adventure
727110.0,Firestorm Entertainment,Indie
647530.0,Nival,Action
647530.0,Nival,Massively Multiplayer
647530.0,Nival,RPG
647530.0,Nival,Early Access
701580.0,Azarashi no Yakata,RPG
630010.0,Darius Bode,Simulation
562370.0,Trains &amp; Drivers,Simulation
718680.0,VITALII HOLIEV,Casual
718680.0,VITALII HOLIEV,Indie
663250.0,United Independent Entertainment GmbH,Simulation
500212.0,Dovetail Games,Simulation
378410.0,Naturally Intelligent,Action
378410.0,Naturally Intelligent,Adventure
378410.0,Naturally Intelligent,Indie
726580.0,Crabby Team,Casual
726580.0,Crabby Team,Indie
726580.0,Crabby Team,Simulation
726580.0,Crabby Team,Sports
726580.0,Crabby Team,Early Access
732460.0,Overhype Studios,Indie
732460.0,Overhype Studios,RPG
732460.0,Overhype Studios,Strategy
643671.0,Chris Bell – Creative Design Studios,Simulation
609822.0,Alabeo,Simulation
614580.0,Colossal Order Ltd.,Simulation
614580.0,Colossal Order Ltd.,Strategy
715190.0,"Samantha ""Avanya"" Woods",Simulation
715190.0,"Samantha ""Avanya"" Woods",Strategy
720480.0,Bacq Stellan,Action
720480.0,Bacq Stellan,Casual
720480.0,Bacq Stellan,Indie
720480.0,Bacq Stellan,Racing
722310.0,Bacq Stellan,Action
722310.0,Bacq Stellan,Casual
722310.0,Bacq Stellan,Indie
722310.0,Bacq Stellan,Racing
723650.0,"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",Indie
723650.0,"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",Strategy
